id,general_name,certificate_owner,brand_owner,consumer_price,unit_price,irc,gtin,emergency_licence,license_expire_date,response_code
790,DROSPIRENONE / ESTRADIOL HEMIHYDRATE TABLET ORAL 2 mg/1 mg,داروسازی ابوریحان,داروسازی ابوریحان,-,-,4161786930553597,06260164601572,,,200
791,MENTHOL / ZINC OXIDE / CALAMINE OINTMENT TOPICAL 0.44 g/20.625 g/10 g/100 g 15GRAM,داروسازی جابرابن حیان,داروسازی جابرابن حیان,40000,40000,2266816260104873,06260155720312,,1397/05/05,200
792,ATOMOXETINE HYDROCHLORIDE CAPSULE ORAL 10 mg,دارو سازی تهران دارو,دارو سازی تهران دارو,408600,13620,9226328831679817,06260153906923,,1404/04/08,200
793,ATOMOXETINE HYDROCHLORIDE CAPSULE ORAL 10 mg,داروسازی امین,داروسازی امین,408600,13620,7215196332701657,06260154967855,,1397/04/03,200
794,ATOMOXETINE HYDROCHLORIDE CAPSULE ORAL 18 mg,دارو سازی تهران دارو,دارو سازی تهران دارو,513000,17100,2151208804825205,06260153906916,,1404/04/08,200
795,ATOMOXETINE HYDROCHLORIDE CAPSULE ORAL 18 mg,داروسازی امین,داروسازی امین,513000,17100,4838131881880444,06260154967893,,1397/04/03,200
796,ATOMOXETINE HYDROCHLORIDE CAPSULE ORAL 18 mg,الحاوی,الحاوی,513000,17100,1327828583339069,06260171312416,,1397/12/25,200
797,ATOMOXETINE HYDROCHLORIDE CAPSULE ORAL 18 mg,باختر  بیوشیمی,باختر  بیوشیمی,513000,17100,1510091756822504,06260483521322,,1402/08/11,200
798,ATOMOXETINE HYDROCHLORIDE CAPSULE ORAL 40 mg,الحاوی,الحاوی,940500,31350,0408897320470609,06260171312423,,1397/12/25,200
799,ATOMOXETINE HYDROCHLORIDE CAPSULE ORAL 40 mg,دارو سازی تهران دارو,دارو سازی تهران دارو,940500,31350,9810101443045530,06260153906909,,1404/04/08,200
800,ATOMOXETINE HYDROCHLORIDE CAPSULE ORAL 40 mg,داروسازی امین,داروسازی امین,940500,31350,1641924936403373,06260154967862,,1397/04/03,200
801,CINACALCET (AS HYDROCHLORIDE) TABLET ORAL 30 mg,داروسازی تولید دارو,داروسازی تولید دارو,2984910,99497,0240012431269172,06260803000209,,1406/08/16,200
802,CINACALCET (AS HYDROCHLORIDE) TABLET ORAL 30 mg,سبحان دارو,سبحان دارو,2984910,99497,7280935312384866,06260538412902,,1403/02/17,200
803,"FAMPRIDINE TABLET, EXTENDED RELEASE ORAL 10 mg",کارخانجات دارو پخش,کارخانجات دارو پخش,-,40000,1334855128179909,06260132429443,,,200
804,"BOTULINUM A TOXIN INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 100 [iU]",آذر مهر طب پارسیان,Medytox,10642000,10642000,1221593424082544,08806755000119,,1405/07/11,200
805,"LUTROPIN ALFA INJECTION, POWDER, FOR SOLUTION PARENTERAL 75 [iU]",روژین دارو,Merck Serono,0,0,1112250229628873,04027269953256,,1401/01/21,200
806,CLOPIDOGREL (AS BISULFATE) TABLET ORAL 75 mg,پارسیان صنعت شایسته,پارسیان صنعت شایسته,95000,9500,8712677594140488,06260174411386,,,200
807,BUSPIRONE HYDROCHLORIDE TABLET ORAL 5 mg,داروسازی بهستان,Hexal,-,1550,5639379835053989,06260782110753,,1392/05/07,200
808,"BOTULINUM A TOXIN INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 500 [iU]",گروه داروئی داریان سلامت,Ipsen,36821900,36821900,0181079669970279,03582185810591,,1405/07/25,200
809,CLONAZEPAM TABLET ORAL 2 mg,داروسازی خوارزمی,داروسازی خوارزمی,-,1200,3391865981433180,06260160200144,,,200
810,"INTERFERON BETA-1B INJECTION, POWDER, FOR SOLUTION PARENTERAL 9600000 [iU]",اکبریه,Bayer Ag(ex Bayer Pharma Ag),19200000,1280000,8775777227244028,06260539600209,,1397/09/03,200
811,ATRACURIUM BESYLATE INJECTION PARENTERAL 10 mg/1mL 5MILLILITER,شفا یاب گستر,Hospira,-,30278,9363867019373374,05015997143758,,1387/12/18,200
812,CYSTEAMINE CAPSULE ORAL 150 mg,بهستان دارو,Orphan Europe Sarl,13700000,137000,4849660660650699,08470006614549,,1396/10/15,200
813,CYSTEAMINE CAPSULE ORAL 50 mg,بهستان دارو,Orphan Europe Sarl,-,60000,7531063938991788,06260505617026,,1396/10/15,200
814,KETOTIFEN (AS FUMARATE) TABLET ORAL 1 mg,ساز دارو جوان,Medochemie,-,1000,5400022994484738,06260530600031,,1388/05/07,200
815,"ACTIVATED PROTHROMBIN COMPLEX (CONCENTRATED) INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION PARENTERAL 500 [iU]",کار و اندیشه,TAKEDA (ex BAXTER),131938000,131938000,3362124937500885,05413760385549,,1404/07/20,200
816,IODIXANOL INJECTION PARENTERAL 320 mg/1mL 20MILLILITER,اهران تجارت,Ge Healthcare(ex Amersham),290000,290000,0996123516403498,07037960622846,,1400/12/08,200
817,IODIXANOL INJECTION PARENTERAL 320 mg/1mL 50MILLILITER,اهران تجارت,Ge Healthcare(ex Amersham),4221000,4221000,9766564868395299,07037960622860,,1404/08/18,200
818,TRAMADOL HYDROCHLORIDE TABLET ORAL 50 mg,شفا یاب گستر,Lannacher Heilittel,-,900,5437974035122527,,,1390/08/19,200
819,METFORMIN HYDROCHLORIDE TABLET ORAL 500 mg,اکتوورکو,Merck,1850000,18500,0900233363474339,06260574340771,,1405/06/31,200
820,MOXIFLOXACIN (AS HYDROCHLORIDE) TABLET ORAL 400 mg,اکتوورکو,Actavis,1350000,90000,9528126648847785,05012617016386,,1396/12/12,200
821,TRIAMCINOLONE ACETONIDE INJECTION PARENTERAL 40 mg/1mL 1MILLILITER,بهستان دارو,Hexal,61300,61300,5388279880729738,06260505600141,,1405/10/12,200
822,CALCITONIN INJECTION PARENTERAL 50 [iU]/1mL,شفا یاب گستر,Novartis,-,30000,4857746681376511,06260513400153,,1388/12/24,200
823,"CALCITONIN, SALMON SPRAY NASAL 200 [iU]/1{Puff} 14PUFF",شفا یاب گستر,Novartis,-,994000,1404107589803458,06260513400146,,1387/10/23,200
824,SILDENAFIL (AS CITRATE) TABLET ORAL 100 mg,فرنوش داروطب,Cipla,84000,21000,4432019316365780,06260683600070,,1404/10/10,200
825,IOHEXOL INJECTION PARENTERAL 240 mg/1mL 50MILLILITER,اهران تجارت,Ge Healthcare(ex Amersham),2942000,2942000,7240234764827854,07037960597243,,1404/08/18,200
826,METFORMIN HYDROCHLORIDE TABLET ORAL 500 mg,ساز دارو جوان,Medochemie,-,1250,3444185792898156,06260530600055,,1386/08/28,200
827,TRAMADOL HYDROCHLORIDE CAPSULE ORAL 50 mg,ساز دارو جوان,Medochemie,-,1200,7207490614808656,06260530600048,,1392/05/07,200
828,"METHYLPREDNISOLONE ACETATE INJECTION, SUSPENSION PARENTERAL 40 mg/1mL 1MILLILITER",بهستان دارو,Pfizer,724600,724600,6606348414415458,06260505600035,,1405/10/12,200
829,TETANUS IMMUNE GLOBULIN INJECTION PARENTERAL 250 [iU]/1mL,گسترش بازرگانی دارو پخش,Zlb Behring,-,160000,5996046166863720,06260609100080,,1389/08/06,200
830,BENZOYL PEROXIDE LOTION TOPICAL 10 % 30MILLILITER,کیش مدیفارم,کیش مدیفارم,-,-,4364045927020958,06260509300047,,,200
831,"MESALAZINE TABLET, DELAYED RELEASE ORAL 500 mg",دایا طب,Ferring Gmbh,0,0,5453758474952479,07640128543459,,1397/05/20,200
832,"ALBUMIN (HUMAN) INJECTION, SOLUTION PARENTERAL 20 % 50MILLILITER",کی بی سی,Octapharma,-,1849000,1051102203647753,06285117001216,,1397/03/26,200
833,PROGESTERONE SUPPOSITORY VAGINAL 400 mg,اکتوورکو,Actavis,427500,28500,2996620308462189,05012617016393,,1396/12/12,200
834,METHYLPHENIDATE HYDROCHLORIDE TABLET ORAL 10 mg,شفا یاب گستر,Novartis,650000,3250,4512896106984415,06260154811745,,1398/05/16,200
835,FENTANYL (AS CITRATE) INJECTION PARENTERAL 50 ug/1mL 10MILLILITER,گسترش بازرگانی دارو پخش,Siegfried Hameln(ex Hameln),380000,38000,2093601302771224,04260016650521,,1396/12/05,200
836,"PROPOFOL INJECTION, EMULSION PARENTERAL 10 mg/1mL 20MILLILITER",تدارکات درمان التیام بخش ساوه,Dong Kook Pharm,614000,614000,0790250376209942,06260624500025,,1406/08/22,200
837,"UROFOLLITROPIN INJECTION, POWDER, LYOPHILIZED, FOR SOLUTION INTRAMUSCULAR 75 [iU]",شفا یاب گستر,Ibsa,6325000,632500,7916039744769454,06260515621518,,1398/04/19,200
838,PACLITAXEL INJECTION PARENTERAL 6 mg/1mL 50MILLILITER,شفا یاب گستر,Hospira,6000000,6000000,7247557626415785,09313109684011,,1397/04/09,200
839,PACLITAXEL INJECTION PARENTERAL 6 mg/1mL 25MILLILITER,شفا یاب گستر,Hospira,2680000,2680000,2395087418992933,9313109684219,,1397/04/09,200
840,ATRACURIUM BESYLATE INJECTION PARENTERAL 10 mg/1mL 5MILLILITER,گسترش بازرگانی دارو پخش,Siegfried Hameln(ex Hameln),100000,100000,9955926713437387,04260016650514,,1396/12/05,200
841,ATRACURIUM BESYLATE INJECTION PARENTERAL 10 mg/1mL 2.5MILLILITER,گسترش بازرگانی دارو پخش,Siegfried Hameln(ex Hameln),225000,22500,1736539871731857,04260016650507,,1396/12/05,200
842,IOPROMIDE INJECTION PARENTERAL 300 mg/1mL 20MILLILITER,اکبریه,Bayer  Vital,0,0,7185545840530769,06260539600155,,1400/04/13,200
843,IOHEXOL INJECTION PARENTERAL 240 mg/1mL 20MILLILITER,اهران تجارت,Ge Healthcare(ex Amersham),-,-,0845659994987863,06260762000265,,1389/08/24,200
